frame,time,ID,traj,inroi,cx,cy,displ,speed,cumdispl,accel,heading,orient,turnspeed,turnaccel,cumturn,abscumturn,rdist
216,7.2,F4,1,1,284.0,301.0,8.25,24.74,1880.1,-26.8,-104.0,,6.52,8.64,-173.5,1050.9,169.0
217,7.23,F4,1,1,275.0,299.0,9.22,27.66,1889.3,87.6,-102.5,,1.51,-5.01,-172.0,1052.4,171.0
218,7.27,F4,1,1,267.0,298.0,8.06,24.19,1897.4,-104.16,-97.1,,5.4,3.9,-166.6,1057.8,172.0
219,7.3,F4,1,1,259.0,298.0,8.0,24.0,1905.4,-5.6,-90.0,,7.12,1.72,-159.4,1064.9,172.0
220,7.33,F4,1,1,250.0,299.0,9.06,27.17,1914.5,94.98,-83.7,,6.34,-0.78,-153.1,1071.3,171.0
221,7.37,F4,1,1,242.0,302.0,8.54,25.63,1923.0,-46.02,-69.4,,14.22,7.88,-138.9,1085.5,168.0
222,7.4,F4,1,1,234.0,306.0,8.94,26.83,1931.9,36.02,-63.4,,6.01,-8.21,-132.9,1091.5,164.0
223,7.43,F4,1,1,226.0,311.0,9.43,28.3,1941.4,44.07,-58.0,,5.44,-0.57,-127.4,1096.9,159.0
224,7.47,F4,1,1,218.0,316.0,9.43,28.3,1950.8,0.0,-58.0,,0.0,-5.44,-127.4,1096.9,154.0
225,7.5,F4,1,1,211.0,321.0,8.6,25.81,1959.4,-74.85,-54.5,,3.53,3.53,-123.9,1100.5,149.0
226,7.53,F4,1,1,203.0,325.0,8.94,26.83,1968.4,30.78,-63.4,,-8.97,-12.5,-132.9,1109.4,145.0
227,7.57,F4,1,1,195.0,329.0,8.94,26.83,1977.3,0.0,-63.4,,0.0,8.97,-132.9,1109.4,141.0
228,7.6,F4,1,1,187.0,330.0,8.06,24.19,1985.4,-79.38,-82.9,,-19.44,-19.44,-152.3,1128.9,140.0
229,7.63,F4,1,1,179.0,330.0,8.0,24.0,1993.4,-5.6,-90.0,,-7.12,12.32,-159.4,1136.0,140.0
230,7.67,F4,1,1,170.0,327.0,9.49,28.46,2002.9,133.81,-108.4,,-18.43,-11.31,-177.9,1154.4,143.0
231,7.7,F4,1,1,162.0,321.0,10.0,30.0,2012.9,46.19,-126.9,,-18.43,0.0,-196.3,1172.9,149.0
232,7.73,F4,1,1,157.0,314.0,8.6,25.81,2021.5,-125.79,-144.5,,-17.59,0.84,-213.9,1190.5,156.0
233,7.77,F4,1,1,154.0,306.0,8.54,25.63,2030.0,-5.25,-159.4,,-14.98,2.61,-228.9,1205.4,154.0
234,7.8,F4,1,1,153.0,298.0,8.06,24.19,2038.1,-43.36,-172.9,,-13.43,1.55,-242.3,1218.9,153.0
235,7.83,F4,1,1,155.0,290.0,8.25,24.74,2046.3,16.56,166.0,,-21.16,-7.73,-263.5,1240.0,155.0
236,7.87,F4,1,1,159.0,282.0,8.94,26.83,2055.3,62.83,153.4,,-12.53,8.63,-276.0,1252.6,159.0
237,7.9,F4,1,1,164.0,277.0,7.07,21.21,2062.3,-168.59,135.0,,-18.43,-5.91,-294.4,1271.0,164.0
238,7.93,F4,1,1,172.0,273.0,8.94,26.83,2071.3,168.59,116.6,,-18.43,0.0,-312.9,1289.4,172.0
239,7.97,F4,1,1,181.0,272.0,9.06,27.17,2080.3,10.0,96.3,,-20.23,-1.79,-333.1,1309.6,181.0
240,8.0,F4,1,1,191.0,273.0,10.05,30.15,2090.4,89.5,84.3,,-12.05,8.17,-345.2,1321.7,191.0
241,8.03,F4,1,1,198.0,276.0,7.62,22.85,2098.0,-219.07,66.8,,-17.49,-5.44,-362.6,1339.2,194.0
242,8.07,F4,1,1,203.0,281.0,7.07,21.21,2105.1,-49.02,45.0,,-21.8,-4.31,-384.4,1361.0,189.0
243,8.1,F4,1,1,205.0,287.0,6.32,18.97,2111.4,-67.19,18.4,,-26.56,-4.76,-411.0,1387.6,183.0
244,8.13,F4,1,1,206.0,294.0,7.07,21.21,2118.5,67.19,8.1,,-10.3,16.26,-421.3,1397.9,176.0
245,8.17,F4,1,1,206.0,303.0,9.0,27.0,2127.5,173.6,0.0,,-8.13,2.17,-429.4,1406.0,167.0
246,8.2,F4,1,1,205.0,312.0,9.06,27.17,2136.5,4.98,-6.3,,-6.34,1.79,-435.8,1412.3,158.0
247,8.23,F4,1,1,203.0,322.0,10.2,30.59,2146.7,102.84,-11.3,,-4.97,1.37,-440.8,1417.3,148.0
248,8.27,F4,1,1,201.0,332.0,10.2,30.59,2156.9,0.0,-11.3,,0.0,4.97,-440.8,1417.3,138.0
249,8.3,F4,1,1,199.0,341.0,9.22,27.66,2166.1,-88.06,-12.5,,-1.22,-1.22,-442.0,1418.5,129.0
250,8.33,F4,1,1,198.0,351.0,10.05,30.15,2176.2,74.73,-5.7,,6.82,8.04,-435.2,1425.3,119.0
251,8.37,F4,1,1,197.0,360.0,9.06,27.17,2185.2,-89.5,-6.3,,-0.63,-7.45,-435.8,1426.0,110.0
252,8.4,F4,1,1,198.0,369.0,9.06,27.17,2194.3,0.0,6.3,,12.68,13.31,-423.1,1438.6,101.0
253,8.43,F4,1,1,200.0,377.0,8.25,24.74,2202.5,-72.83,14.0,,7.7,-4.98,-415.4,1446.3,93.0
254,8.47,F4,1,1,203.0,383.0,6.71,20.12,2209.2,-138.42,26.6,,12.53,4.83,-402.9,1458.9,87.0
255,8.5,F4,1,1,207.0,388.0,6.4,19.21,2215.6,-27.46,38.7,,12.1,-0.43,-390.8,1471.0,82.0
256,8.53,F4,1,1,211.0,392.0,5.66,16.97,2221.3,-67.16,45.0,,6.34,-5.76,-384.4,1477.3,78.0
257,8.57,F4,1,1,215.0,395.0,5.0,15.0,2226.3,-59.12,53.1,,8.13,1.79,-376.3,1485.4,75.0
258,8.6,F4,1,1,219.0,397.0,4.47,13.42,2230.8,-47.51,63.4,,10.3,2.17,-366.0,1495.7,73.0
259,8.63,F4,1,1,224.0,398.0,5.1,15.3,2235.9,56.42,78.7,,15.26,4.95,-350.8,1511.0,72.0
260,8.67,F4,1,1,229.0,397.0,5.1,15.3,2241.0,0.0,101.3,,22.62,7.36,-328.1,1533.6,73.0
261,8.7,F4,1,1,234.0,396.0,5.1,15.3,2246.1,0.0,101.3,,0.0,-22.62,-328.1,1533.6,74.0
262,8.73,F4,1,1,239.0,394.0,5.39,16.16,2251.5,25.75,111.8,,10.49,10.49,-317.6,1544.1,76.0
263,8.77,F4,1,1,244.0,391.0,5.83,17.49,2257.3,40.12,121.0,,9.16,-1.33,-308.5,1553.3,79.0
264,8.8,F4,1,1,249.0,387.0,6.4,19.21,2263.7,51.5,128.7,,7.7,-1.47,-300.8,1561.0,83.0
265,8.83,F4,1,1,254.0,382.0,7.07,21.21,2270.8,60.11,135.0,,6.34,-1.36,-294.4,1567.3,88.0
266,8.87,F4,1,1,260.0,377.0,7.81,23.43,2278.6,66.53,129.8,,-5.19,-11.54,-299.6,1572.5,93.0
267,8.9,F4,1,1,265.0,370.0,8.6,25.81,2287.2,71.29,144.5,,14.66,19.85,-285.0,1587.2,100.0
268,8.93,F4,1,1,270.0,363.0,8.6,25.81,2295.8,0.0,144.5,,0.0,-14.66,-285.0,1587.2,107.0
269,8.97,F4,1,1,275.0,356.0,8.6,25.81,2304.4,0.0,144.5,,0.0,0.0,-285.0,1587.2,114.0
270,9.0,F4,1,1,280.0,348.0,9.43,28.3,2313.8,74.85,148.0,,3.53,3.53,-281.4,1590.7,122.0
271,9.03,F4,1,1,285.0,339.0,10.3,30.89,2324.1,77.55,150.9,,2.95,-0.58,-278.5,1593.6,131.0
272,9.07,F4,1,1,290.0,330.0,10.3,30.89,2334.4,0.0,150.9,,0.0,-2.95,-278.5,1593.6,140.0
273,9.1,F4,1,1,294.0,320.0,10.77,32.31,2345.2,42.72,158.2,,7.25,7.25,-271.2,1600.9,150.0
274,9.13,F4,1,1,298.0,310.0,10.77,32.31,2355.9,0.0,158.2,,0.0,-7.25,-271.2,1600.9,160.0
275,9.17,F4,1,1,302.0,300.0,10.77,32.31,2366.7,0.0,158.2,,0.0,0.0,-271.2,1600.9,170.0
276,9.2,F4,1,1,306.0,289.0,11.7,35.11,2378.4,84.09,160.0,,1.82,1.82,-269.4,1602.7,166.0
277,9.23,F4,1,1,309.0,278.0,11.4,34.21,2389.8,-27.27,164.7,,4.73,2.91,-264.7,1607.4,163.0
278,9.27,F4,1,1,312.0,267.0,11.4,34.21,2401.2,0.0,164.7,,0.0,-4.73,-264.7,1607.4,160.0
279,9.3,F4,1,1,315.0,255.0,12.37,37.11,2413.6,87.08,166.0,,1.22,1.22,-263.5,1608.7,157.0
280,9.33,F4,1,1,317.0,243.0,12.17,36.5,2425.8,-18.34,170.5,,4.57,3.36,-258.9,1613.2,155.0
281,9.37,F4,1,1,319.0,232.0,11.18,33.54,2436.9,-88.67,169.7,,-0.84,-5.42,-259.7,1614.1,153.0
282,9.4,F4,1,1,320.0,220.0,12.04,36.12,2449.0,77.51,175.2,,5.54,6.38,-254.2,1619.6,152.0
283,9.43,F4,1,1,321.0,208.0,12.04,36.12,2461.0,0.0,175.2,,0.0,-5.54,-254.2,1619.6,151.0
284,9.47,F4,1,1,321.0,196.0,12.0,36.0,2473.0,-3.74,180.0,,4.76,4.76,-249.4,1624.4,151.0
285,9.5,F4,1,1,321.0,187.0,9.0,27.0,2482.0,-270.0,180.0,,0.0,-4.76,-249.4,1624.4,151.0
286,9.53,F4,1,1,322.0,178.0,9.06,27.17,2491.1,4.98,173.7,,-6.34,-6.34,-255.8,1630.7,150.0
287,9.57,F4,1,1,324.0,169.0,9.22,27.66,2500.3,14.77,167.5,,-6.19,0.15,-262.0,1636.9,148.0
288,9.6,F4,1,1,326.0,161.0,8.25,24.74,2508.5,-87.6,166.0,,-1.51,4.68,-263.5,1638.4,146.0
289,9.63,F4,1,1,329.0,152.0,9.49,28.46,2518.0,111.66,161.6,,-4.4,-2.89,-267.9,1642.8,143.0
290,9.67,F4,1,1,332.0,144.0,8.54,25.63,2526.6,-84.85,159.4,,-2.12,2.28,-270.0,1644.9,140.0
291,9.7,F4,1,1,336.0,137.0,8.06,24.19,2534.6,-43.36,150.3,,-9.19,-7.07,-279.2,1654.1,136.0
292,9.73,F4,1,1,340.0,129.0,8.94,26.83,2543.6,79.38,153.4,,3.18,12.37,-276.0,1657.3,129.0
293,9.77,F4,1,1,345.0,122.0,8.6,25.81,2552.2,-30.78,144.5,,-8.97,-12.15,-285.0,1666.3,122.0
294,9.8,F4,1,1,350.0,115.0,8.6,25.81,2560.8,0.0,144.5,,0.0,8.97,-285.0,1666.3,115.0
295,9.83,F4,1,1,356.0,109.0,8.49,25.46,2569.3,-10.53,135.0,,-9.46,-9.46,-294.4,1675.7,109.0
296,9.87,F4,1,1,362.0,103.0,8.49,25.46,2577.8,0.0,135.0,,0.0,9.46,-294.4,1675.7,103.0
297,9.9,F4,1,1,369.0,98.0,8.6,25.81,2586.4,10.53,125.5,,-9.46,-9.46,-303.9,1685.2,98.0
298,9.93,F4,1,1,376.0,92.0,9.22,27.66,2595.6,55.55,130.6,,5.06,14.53,-298.8,1690.3,92.0
299,9.97,F4,1,1,384.0,88.0,8.94,26.83,2604.5,-24.77,116.6,,-14.04,-19.1,-312.9,1704.3,88.0
300,10.0,F4,1,1,392.0,84.0,8.94,26.83,2613.5,0.0,116.6,,0.0,14.04,-312.9,1704.3,80.0
301,10.03,F4,1,1,,,,,2613.5,,,,,,-312.9,1704.3,
